"Notes","Census Division","Census Division Code","Year","Year Code","Mother's Education","Mother's Education Code",Births
,"Division 7: West South Central","CENS-D7","2007","2007","Associate degree (AA, AS)","5",17403
,"Division 7: West South Central","CENS-D7","2007","2007","Bachelor's degree (BA, AB, BS)","6",56928
,"Division 7: West South Central","CENS-D7","2007","2007","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",15710
,"Division 7: West South Central","CENS-D7","2007","2007","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",4768
,"Division 7: West South Central","CENS-D7","2007","2007","Unknown or Not Stated","Unk",1253
,"Division 7: West South Central","CENS-D7","2007","2007","Excluded","Exc",162744
,"Division 7: West South Central","CENS-D7","2007","2007","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2008","2008","8th grade or less","1",29795
,"Division 7: West South Central","CENS-D7","2008","2008","9th through 12th grade with no diploma","2",81863
,"Division 7: West South Central","CENS-D7","2008","2008","High school graduate or GED completed","3",112309
,"Division 7: West South Central","CENS-D7","2008","2008","Some college credit, but not a degree","4",83285
,"Division 7: West South Central","CENS-D7","2008","2008","Associate degree (AA, AS)","5",18058
,"Division 7: West South Central","CENS-D7","2008","2008","Bachelor's degree (BA, AB, BS)","6",57438
,"Division 7: West South Central","CENS-D7","2008","2008","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",16862
,"Division 7: West South Central","CENS-D7","2008","2008","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",4886
,"Division 7: West South Central","CENS-D7","2008","2008","Unknown or Not Stated","Unk",1058
,"Division 7: West South Central","CENS-D7","2008","2008","Excluded","Exc",160718
,"Division 7: West South Central","CENS-D7","2008","2008","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2009","2009","8th grade or less","1",27827
,"Division 7: West South Central","CENS-D7","2009","2009","9th through 12th grade with no diploma","2",79518
,"Division 7: West South Central","CENS-D7","2009","2009","High school graduate or GED completed","3",111207
,"Division 7: West South Central","CENS-D7","2009","2009","Some college credit, but not a degree","4",82954
,"Division 7: West South Central","CENS-D7","2009","2009","Associate degree (AA, AS)","5",18721
,"Division 7: West South Central","CENS-D7","2009","2009","Bachelor's degree (BA, AB, BS)","6",58081
,"Division 7: West South Central","CENS-D7","2009","2009","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",17398
,"Division 7: West South Central","CENS-D7","2009","2009","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",5373
,"Division 7: West South Central","CENS-D7","2009","2009","Unknown or Not Stated","Unk",898
,"Division 7: West South Central","CENS-D7","2009","2009","Excluded","Exc",159334
,"Division 7: West South Central","CENS-D7","2009","2009","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2010","2010","8th grade or less","1",27080
,"Division 7: West South Central","CENS-D7","2010","2010","9th through 12th grade with no diploma","2",83389
,"Division 7: West South Central","CENS-D7","2010","2010","High school graduate or GED completed","3",117949
,"Division 7: West South Central","CENS-D7","2010","2010","Some college credit, but not a degree","4",94207
,"Division 7: West South Central","CENS-D7","2010","2010","Associate degree (AA, AS)","5",22029
,"Division 7: West South Central","CENS-D7","2010","2010","Bachelor's degree (BA, AB, BS)","6",66519
,"Division 7: West South Central","CENS-D7","2010","2010","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",20204
,"Division 7: West South Central","CENS-D7","2010","2010","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",6219
,"Division 7: West South Central","CENS-D7","2010","2010","Unknown or Not Stated","Unk",1760
,"Division 7: West South Central","CENS-D7","2010","2010","Excluded","Exc",100919
,"Division 7: West South Central","CENS-D7","2010","2010","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2011","2011","8th grade or less","1",26357
,"Division 7: West South Central","CENS-D7","2011","2011","9th through 12th grade with no diploma","2",87293
,"Division 7: West South Central","CENS-D7","2011","2011","High school graduate or GED completed","3",131892
,"Division 7: West South Central","CENS-D7","2011","2011","Some college credit, but not a degree","4",108016
,"Division 7: West South Central","CENS-D7","2011","2011","Associate degree (AA, AS)","5",26647
,"Division 7: West South Central","CENS-D7","2011","2011","Bachelor's degree (BA, AB, BS)","6",77422
,"Division 7: West South Central","CENS-D7","2011","2011","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",24535
,"Division 7: West South Central","CENS-D7","2011","2011","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",7392
,"Division 7: West South Central","CENS-D7","2011","2011","Unknown or Not Stated","Unk",2051
,"Division 7: West South Central","CENS-D7","2011","2011","Excluded","Exc",38715
,"Division 7: West South Central","CENS-D7","2011","2011","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2012","2012","8th grade or less","1",24141
,"Division 7: West South Central","CENS-D7","2012","2012","9th through 12th grade with no diploma","2",84216
,"Division 7: West South Central","CENS-D7","2012","2012","High school graduate or GED completed","3",135205
,"Division 7: West South Central","CENS-D7","2012","2012","Some college credit, but not a degree","4",110686
,"Division 7: West South Central","CENS-D7","2012","2012","Associate degree (AA, AS)","5",28210
,"Division 7: West South Central","CENS-D7","2012","2012","Bachelor's degree (BA, AB, BS)","6",79817
,"Division 7: West South Central","CENS-D7","2012","2012","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",25589
,"Division 7: West South Central","CENS-D7","2012","2012","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",8030
,"Division 7: West South Central","CENS-D7","2012","2012","Unknown or Not Stated","Unk",2226
,"Division 7: West South Central","CENS-D7","2012","2012","Excluded","Exc",38347
,"Division 7: West South Central","CENS-D7","2012","2012","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2013","2013","8th grade or less","1",23970
,"Division 7: West South Central","CENS-D7","2013","2013","9th through 12th grade with no diploma","2",80847
,"Division 7: West South Central","CENS-D7","2013","2013","High school graduate or GED completed","3",136938
,"Division 7: West South Central","CENS-D7","2013","2013","Some college credit, but not a degree","4",113505
,"Division 7: West South Central","CENS-D7","2013","2013","Associate degree (AA, AS)","5",29900
,"Division 7: West South Central","CENS-D7","2013","2013","Bachelor's degree (BA, AB, BS)","6",81529
,"Division 7: West South Central","CENS-D7","2013","2013","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",27142
,"Division 7: West South Central","CENS-D7","2013","2013","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",8370
,"Division 7: West South Central","CENS-D7","2013","2013","Unknown or Not Stated","Unk",1709
,"Division 7: West South Central","CENS-D7","2013","2013","Excluded","Exc",37832
,"Division 7: West South Central","CENS-D7","2013","2013","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2014","2014","8th grade or less","1",23309
,"Division 7: West South Central","CENS-D7","2014","2014","9th through 12th grade with no diploma","2",84285
,"Division 7: West South Central","CENS-D7","2014","2014","High school graduate or GED completed","3",153783
,"Division 7: West South Central","CENS-D7","2014","2014","Some college credit, but not a degree","4",126443
,"Division 7: West South Central","CENS-D7","2014","2014","Associate degree (AA, AS)","5",34023
,"Division 7: West South Central","CENS-D7","2014","2014","Bachelor's degree (BA, AB, BS)","6",92044
,"Division 7: West South Central","CENS-D7","2014","2014","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",31470
,"Division 7: West South Central","CENS-D7","2014","2014","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",9611
,"Division 7: West South Central","CENS-D7","2014","2014","Unknown or Not Stated","Unk",1145
,"Division 7: West South Central","CENS-D7","2014","2014","Excluded","Exc",0
,"Division 7: West South Central","CENS-D7","2014","2014","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2015","2015","8th grade or less","1",21483
,"Division 7: West South Central","CENS-D7","2015","2015","9th through 12th grade with no diploma","2",82715
,"Division 7: West South Central","CENS-D7","2015","2015","High school graduate or GED completed","3",155554
,"Division 7: West South Central","CENS-D7","2015","2015","Some college credit, but not a degree","4",126732
,"Division 7: West South Central","CENS-D7","2015","2015","Associate degree (AA, AS)","5",35123
,"Division 7: West South Central","CENS-D7","2015","2015","Bachelor's degree (BA, AB, BS)","6",94701
,"Division 7: West South Central","CENS-D7","2015","2015","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",32870
,"Division 7: West South Central","CENS-D7","2015","2015","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",9915
,"Division 7: West South Central","CENS-D7","2015","2015","Unknown or Not Stated","Unk",1225
,"Division 7: West South Central","CENS-D7","2015","2015","Excluded","Exc",0
,"Division 7: West South Central","CENS-D7","2015","2015","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2016","2016","8th grade or less","1",19410
,"Division 7: West South Central","CENS-D7","2016","2016","9th through 12th grade with no diploma","2",78716
,"Division 7: West South Central","CENS-D7","2016","2016","High school graduate or GED completed","3",154341
,"Division 7: West South Central","CENS-D7","2016","2016","Some college credit, but not a degree","4",121868
,"Division 7: West South Central","CENS-D7","2016","2016","Associate degree (AA, AS)","5",35647
,"Division 7: West South Central","CENS-D7","2016","2016","Bachelor's degree (BA, AB, BS)","6",96307
,"Division 7: West South Central","CENS-D7","2016","2016","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",34208
,"Division 7: West South Central","CENS-D7","2016","2016","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",10343
,"Division 7: West South Central","CENS-D7","2016","2016","Unknown or Not Stated","Unk",1251
,"Division 7: West South Central","CENS-D7","2016","2016","Excluded","Exc",0
,"Division 7: West South Central","CENS-D7","2016","2016","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2017","2017","8th grade or less","1",17003
,"Division 7: West South Central","CENS-D7","2017","2017","9th through 12th grade with no diploma","2",72247
,"Division 7: West South Central","CENS-D7","2017","2017","High school graduate or GED completed","3",151929
,"Division 7: West South Central","CENS-D7","2017","2017","Some college credit, but not a degree","4",116414
,"Division 7: West South Central","CENS-D7","2017","2017","Associate degree (AA, AS)","5",35190
,"Division 7: West South Central","CENS-D7","2017","2017","Bachelor's degree (BA, AB, BS)","6",92995
,"Division 7: West South Central","CENS-D7","2017","2017","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",33482
,"Division 7: West South Central","CENS-D7","2017","2017","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",10208
,"Division 7: West South Central","CENS-D7","2017","2017","Unknown or Not Stated","Unk",1334
,"Division 7: West South Central","CENS-D7","2017","2017","Excluded","Exc",0
,"Division 7: West South Central","CENS-D7","2017","2017","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2018","2018","8th grade or less","1",15894
,"Division 7: West South Central","CENS-D7","2018","2018","9th through 12th grade with no diploma","2",68298
,"Division 7: West South Central","CENS-D7","2018","2018","High school graduate or GED completed","3",152023
,"Division 7: West South Central","CENS-D7","2018","2018","Some college credit, but not a degree","4",112048
,"Division 7: West South Central","CENS-D7","2018","2018","Associate degree (AA, AS)","5",36441
,"Division 7: West South Central","CENS-D7","2018","2018","Bachelor's degree (BA, AB, BS)","6",94087
,"Division 7: West South Central","CENS-D7","2018","2018","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",34447
,"Division 7: West South Central","CENS-D7","2018","2018","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",10476
,"Division 7: West South Central","CENS-D7","2018","2018","Unknown or Not Stated","Unk",1343
,"Division 7: West South Central","CENS-D7","2018","2018","Excluded","Exc",0
,"Division 7: West South Central","CENS-D7","2018","2018","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2019","2019","8th grade or less","1",16600
,"Division 7: West South Central","CENS-D7","2019","2019","9th through 12th grade with no diploma","2",62850
,"Division 7: West South Central","CENS-D7","2019","2019","High school graduate or GED completed","3",155002
,"Division 7: West South Central","CENS-D7","2019","2019","Some college credit, but not a degree","4",110489
,"Division 7: West South Central","CENS-D7","2019","2019","Associate degree (AA, AS)","5",36131
,"Division 7: West South Central","CENS-D7","2019","2019","Bachelor's degree (BA, AB, BS)","6",93550
,"Division 7: West South Central","CENS-D7","2019","2019","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",35388
,"Division 7: West South Central","CENS-D7","2019","2019","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",10467
,"Division 7: West South Central","CENS-D7","2019","2019","Unknown or Not Stated","Unk",1770
,"Division 7: West South Central","CENS-D7","2019","2019","Excluded","Exc",0
,"Division 7: West South Central","CENS-D7","2019","2019","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2020","2020","8th grade or less","1",15118
,"Division 7: West South Central","CENS-D7","2020","2020","9th through 12th grade with no diploma","2",57732
,"Division 7: West South Central","CENS-D7","2020","2020","High school graduate or GED completed","3",153780
,"Division 7: West South Central","CENS-D7","2020","2020","Some college credit, but not a degree","4",105992
,"Division 7: West South Central","CENS-D7","2020","2020","Associate degree (AA, AS)","5",35870
,"Division 7: West South Central","CENS-D7","2020","2020","Bachelor's degree (BA, AB, BS)","6",92983
,"Division 7: West South Central","CENS-D7","2020","2020","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",34743
,"Division 7: West South Central","CENS-D7","2020","2020","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",10187
,"Division 7: West South Central","CENS-D7","2020","2020","Unknown or Not Stated","Unk",1987
,"Division 7: West South Central","CENS-D7","2020","2020","Excluded","Exc",0
,"Division 7: West South Central","CENS-D7","2020","2020","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2021","2021","8th grade or less","1",15082
,"Division 7: West South Central","CENS-D7","2021","2021","9th through 12th grade with no diploma","2",53799
,"Division 7: West South Central","CENS-D7","2021","2021","High school graduate or GED completed","3",155760
,"Division 7: West South Central","CENS-D7","2021","2021","Some college credit, but not a degree","4",103735
,"Division 7: West South Central","CENS-D7","2021","2021","Associate degree (AA, AS)","5",37955
,"Division 7: West South Central","CENS-D7","2021","2021","Bachelor's degree (BA, AB, BS)","6",97776
,"Division 7: West South Central","CENS-D7","2021","2021","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",37683
,"Division 7: West South Central","CENS-D7","2021","2021","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",11141
,"Division 7: West South Central","CENS-D7","2021","2021","Unknown or Not Stated","Unk",2475
,"Division 7: West South Central","CENS-D7","2021","2021","Excluded","Exc",0
,"Division 7: West South Central","CENS-D7","2021","2021","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2022","2022","8th grade or less","1",16540
,"Division 7: West South Central","CENS-D7","2022","2022","9th through 12th grade with no diploma","2",52962
,"Division 7: West South Central","CENS-D7","2022","2022","High school graduate or GED completed","3",162853
,"Division 7: West South Central","CENS-D7","2022","2022","Some college credit, but not a degree","4",103585
,"Division 7: West South Central","CENS-D7","2022","2022","Associate degree (AA, AS)","5",39150
,"Division 7: West South Central","CENS-D7","2022","2022","Bachelor's degree (BA, AB, BS)","6",101072
,"Division 7: West South Central","CENS-D7","2022","2022","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",38939
,"Division 7: West South Central","CENS-D7","2022","2022","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",11441
,"Division 7: West South Central","CENS-D7","2022","2022","Unknown or Not Stated","Unk",3481
,"Division 7: West South Central","CENS-D7","2022","2022","Excluded","Exc",0
,"Division 7: West South Central","CENS-D7","2022","2022","Not Reported","NR",0
,"Division 7: West South Central","CENS-D7","2023","2023","8th grade or less","1",15614
,"Division 7: West South Central","CENS-D7","2023","2023","9th through 12th grade with no diploma","2",51842
,"Division 7: West South Central","CENS-D7","2023","2023","High school graduate or GED completed","3",165729
,"Division 7: West South Central","CENS-D7","2023","2023","Some college credit, but not a degree","4",98664
,"Division 7: West South Central","CENS-D7","2023","2023","Associate degree (AA, AS)","5",38295
,"Division 7: West South Central","CENS-D7","2023","2023","Bachelor's degree (BA, AB, BS)","6",100618
,"Division 7: West South Central","CENS-D7","2023","2023","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",39612
,"Division 7: West South Central","CENS-D7","2023","2023","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",11429
,"Division 7: West South Central","CENS-D7","2023","2023","Unknown or Not Stated","Unk",4242
,"Division 7: West South Central","CENS-D7","2023","2023","Excluded","Exc",0
,"Division 7: West South Central","CENS-D7","2023","2023","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2007","2007","8th grade or less","1",4880
,"Division 8: Mountain","CENS-D8","2007","2007","9th through 12th grade with no diploma","2",14623
,"Division 8: Mountain","CENS-D8","2007","2007","High school graduate or GED completed","3",22954
,"Division 8: Mountain","CENS-D8","2007","2007","Some college credit, but not a degree","4",22890
,"Division 8: Mountain","CENS-D8","2007","2007","Associate degree (AA, AS)","5",7385
,"Division 8: Mountain","CENS-D8","2007","2007","Bachelor's degree (BA, AB, BS)","6",19605
,"Division 8: Mountain","CENS-D8","2007","2007","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",6354
,"Division 8: Mountain","CENS-D8","2007","2007","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",1688
,"Division 8: Mountain","CENS-D8","2007","2007","Unknown or Not Stated","Unk",3342
,"Division 8: Mountain","CENS-D8","2007","2007","Excluded","Exc",242347
,"Division 8: Mountain","CENS-D8","2007","2007","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2008","2008","8th grade or less","1",6156
,"Division 8: Mountain","CENS-D8","2008","2008","9th through 12th grade with no diploma","2",23262
,"Division 8: Mountain","CENS-D8","2008","2008","High school graduate or GED completed","3",36218
,"Division 8: Mountain","CENS-D8","2008","2008","Some college credit, but not a degree","4",31168
,"Division 8: Mountain","CENS-D8","2008","2008","Associate degree (AA, AS)","5",10595
,"Division 8: Mountain","CENS-D8","2008","2008","Bachelor's degree (BA, AB, BS)","6",25131
,"Division 8: Mountain","CENS-D8","2008","2008","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",8677
,"Division 8: Mountain","CENS-D8","2008","2008","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2325
,"Division 8: Mountain","CENS-D8","2008","2008","Unknown or Not Stated","Unk",2453
,"Division 8: Mountain","CENS-D8","2008","2008","Excluded","Exc",194582
,"Division 8: Mountain","CENS-D8","2008","2008","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2009","2009","8th grade or less","1",7311
,"Division 8: Mountain","CENS-D8","2009","2009","9th through 12th grade with no diploma","2",27268
,"Division 8: Mountain","CENS-D8","2009","2009","High school graduate or GED completed","3",45034
,"Division 8: Mountain","CENS-D8","2009","2009","Some college credit, but not a degree","4",45769
,"Division 8: Mountain","CENS-D8","2009","2009","Associate degree (AA, AS)","5",16613
,"Division 8: Mountain","CENS-D8","2009","2009","Bachelor's degree (BA, AB, BS)","6",36983
,"Division 8: Mountain","CENS-D8","2009","2009","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",10469
,"Division 8: Mountain","CENS-D8","2009","2009","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",3057
,"Division 8: Mountain","CENS-D8","2009","2009","Unknown or Not Stated","Unk",2886
,"Division 8: Mountain","CENS-D8","2009","2009","Excluded","Exc",130410
,"Division 8: Mountain","CENS-D8","2009","2009","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2010","2010","8th grade or less","1",8365
,"Division 8: Mountain","CENS-D8","2010","2010","9th through 12th grade with no diploma","2",32324
,"Division 8: Mountain","CENS-D8","2010","2010","High school graduate or GED completed","3",52297
,"Division 8: Mountain","CENS-D8","2010","2010","Some college credit, but not a degree","4",52679
,"Division 8: Mountain","CENS-D8","2010","2010","Associate degree (AA, AS)","5",18738
,"Division 8: Mountain","CENS-D8","2010","2010","Bachelor's degree (BA, AB, BS)","6",41586
,"Division 8: Mountain","CENS-D8","2010","2010","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",12323
,"Division 8: Mountain","CENS-D8","2010","2010","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",3514
,"Division 8: Mountain","CENS-D8","2010","2010","Unknown or Not Stated","Unk",3385
,"Division 8: Mountain","CENS-D8","2010","2010","Excluded","Exc",87477
,"Division 8: Mountain","CENS-D8","2010","2010","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2011","2011","8th grade or less","1",7360
,"Division 8: Mountain","CENS-D8","2011","2011","9th through 12th grade with no diploma","2",29291
,"Division 8: Mountain","CENS-D8","2011","2011","High school graduate or GED completed","3",50524
,"Division 8: Mountain","CENS-D8","2011","2011","Some college credit, but not a degree","4",52258
,"Division 8: Mountain","CENS-D8","2011","2011","Associate degree (AA, AS)","5",18985
,"Division 8: Mountain","CENS-D8","2011","2011","Bachelor's degree (BA, AB, BS)","6",42701
,"Division 8: Mountain","CENS-D8","2011","2011","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",12657
,"Division 8: Mountain","CENS-D8","2011","2011","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",3504
,"Division 8: Mountain","CENS-D8","2011","2011","Unknown or Not Stated","Unk",3356
,"Division 8: Mountain","CENS-D8","2011","2011","Excluded","Exc",85543
,"Division 8: Mountain","CENS-D8","2011","2011","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2012","2012","8th grade or less","1",6518
,"Division 8: Mountain","CENS-D8","2012","2012","9th through 12th grade with no diploma","2",27449
,"Division 8: Mountain","CENS-D8","2012","2012","High school graduate or GED completed","3",50409
,"Division 8: Mountain","CENS-D8","2012","2012","Some college credit, but not a degree","4",53297
,"Division 8: Mountain","CENS-D8","2012","2012","Associate degree (AA, AS)","5",19707
,"Division 8: Mountain","CENS-D8","2012","2012","Bachelor's degree (BA, AB, BS)","6",43408
,"Division 8: Mountain","CENS-D8","2012","2012","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",13308
,"Division 8: Mountain","CENS-D8","2012","2012","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",3829
,"Division 8: Mountain","CENS-D8","2012","2012","Unknown or Not Stated","Unk",3359
,"Division 8: Mountain","CENS-D8","2012","2012","Excluded","Exc",86441
,"Division 8: Mountain","CENS-D8","2012","2012","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2013","2013","8th grade or less","1",5841
,"Division 8: Mountain","CENS-D8","2013","2013","9th through 12th grade with no diploma","2",25486
,"Division 8: Mountain","CENS-D8","2013","2013","High school graduate or GED completed","3",50564
,"Division 8: Mountain","CENS-D8","2013","2013","Some college credit, but not a degree","4",52760
,"Division 8: Mountain","CENS-D8","2013","2013","Associate degree (AA, AS)","5",19896
,"Division 8: Mountain","CENS-D8","2013","2013","Bachelor's degree (BA, AB, BS)","6",44073
,"Division 8: Mountain","CENS-D8","2013","2013","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",13693
,"Division 8: Mountain","CENS-D8","2013","2013","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",3850
,"Division 8: Mountain","CENS-D8","2013","2013","Unknown or Not Stated","Unk",3589
,"Division 8: Mountain","CENS-D8","2013","2013","Excluded","Exc",85600
,"Division 8: Mountain","CENS-D8","2013","2013","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2014","2014","8th grade or less","1",8677
,"Division 8: Mountain","CENS-D8","2014","2014","9th through 12th grade with no diploma","2",38383
,"Division 8: Mountain","CENS-D8","2014","2014","High school graduate or GED completed","3",73607
,"Division 8: Mountain","CENS-D8","2014","2014","Some college credit, but not a degree","4",73382
,"Division 8: Mountain","CENS-D8","2014","2014","Associate degree (AA, AS)","5",27504
,"Division 8: Mountain","CENS-D8","2014","2014","Bachelor's degree (BA, AB, BS)","6",58802
,"Division 8: Mountain","CENS-D8","2014","2014","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",19346
,"Division 8: Mountain","CENS-D8","2014","2014","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",5509
,"Division 8: Mountain","CENS-D8","2014","2014","Unknown or Not Stated","Unk",3578
,"Division 8: Mountain","CENS-D8","2014","2014","Excluded","Exc",0
,"Division 8: Mountain","CENS-D8","2014","2014","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2015","2015","8th grade or less","1",8269
,"Division 8: Mountain","CENS-D8","2015","2015","9th through 12th grade with no diploma","2",37357
,"Division 8: Mountain","CENS-D8","2015","2015","High school graduate or GED completed","3",73022
,"Division 8: Mountain","CENS-D8","2015","2015","Some college credit, but not a degree","4",73615
,"Division 8: Mountain","CENS-D8","2015","2015","Associate degree (AA, AS)","5",27386
,"Division 8: Mountain","CENS-D8","2015","2015","Bachelor's degree (BA, AB, BS)","6",59388
,"Division 8: Mountain","CENS-D8","2015","2015","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",19806
,"Division 8: Mountain","CENS-D8","2015","2015","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",5625
,"Division 8: Mountain","CENS-D8","2015","2015","Unknown or Not Stated","Unk",3531
,"Division 8: Mountain","CENS-D8","2015","2015","Excluded","Exc",0
,"Division 8: Mountain","CENS-D8","2015","2015","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2016","2016","8th grade or less","1",7572
,"Division 8: Mountain","CENS-D8","2016","2016","9th through 12th grade with no diploma","2",35735
,"Division 8: Mountain","CENS-D8","2016","2016","High school graduate or GED completed","3",72194
,"Division 8: Mountain","CENS-D8","2016","2016","Some college credit, but not a degree","4",71862
,"Division 8: Mountain","CENS-D8","2016","2016","Associate degree (AA, AS)","5",27411
,"Division 8: Mountain","CENS-D8","2016","2016","Bachelor's degree (BA, AB, BS)","6",60522
,"Division 8: Mountain","CENS-D8","2016","2016","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",19759
,"Division 8: Mountain","CENS-D8","2016","2016","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",5872
,"Division 8: Mountain","CENS-D8","2016","2016","Unknown or Not Stated","Unk",3772
,"Division 8: Mountain","CENS-D8","2016","2016","Excluded","Exc",0
,"Division 8: Mountain","CENS-D8","2016","2016","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2017","2017","8th grade or less","1",7218
,"Division 8: Mountain","CENS-D8","2017","2017","9th through 12th grade with no diploma","2",33279
,"Division 8: Mountain","CENS-D8","2017","2017","High school graduate or GED completed","3",71228
,"Division 8: Mountain","CENS-D8","2017","2017","Some college credit, but not a degree","4",69354
,"Division 8: Mountain","CENS-D8","2017","2017","Associate degree (AA, AS)","5",26402
,"Division 8: Mountain","CENS-D8","2017","2017","Bachelor's degree (BA, AB, BS)","6",58299
,"Division 8: Mountain","CENS-D8","2017","2017","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",19917
,"Division 8: Mountain","CENS-D8","2017","2017","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",5998
,"Division 8: Mountain","CENS-D8","2017","2017","Unknown or Not Stated","Unk",3550
,"Division 8: Mountain","CENS-D8","2017","2017","Excluded","Exc",0
,"Division 8: Mountain","CENS-D8","2017","2017","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2018","2018","8th grade or less","1",6587
