"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month Prenatal Care Began"	"Month Prenatal Care Began Code"	Births
	"Oklahoma"	"40"	"2020"	"2020"	"1st month"	"01"	1926
	"Oklahoma"	"40"	"2020"	"2020"	"2nd month"	"02"	18378
	"Oklahoma"	"40"	"2020"	"2020"	"3rd month"	"03"	15174
	"Oklahoma"	"40"	"2020"	"2020"	"4th month"	"04"	4528
	"Oklahoma"	"40"	"2020"	"2020"	"5th month"	"05"	2322
	"Oklahoma"	"40"	"2020"	"2020"	"6th month"	"06"	1296
	"Oklahoma"	"40"	"2020"	"2020"	"7th month"	"07"	1125
	"Oklahoma"	"40"	"2020"	"2020"	"8th month"	"08"	856
	"Oklahoma"	"40"	"2020"	"2020"	"9th month"	"09"	301
	"Oklahoma"	"40"	"2020"	"2020"	"Unknown or Not Stated"	"99"	822
	"Oklahoma"	"40"	"2020"	"2020"	"Not Reported"	"98"	0
	"Oklahoma"	"40"	"2021"	"2021"	"No prenatal care"	"00"	944
	"Oklahoma"	"40"	"2021"	"2021"	"1st month"	"01"	1944
	"Oklahoma"	"40"	"2021"	"2021"	"2nd month"	"02"	19572
	"Oklahoma"	"40"	"2021"	"2021"	"3rd month"	"03"	15697
	"Oklahoma"	"40"	"2021"	"2021"	"4th month"	"04"	4291
	"Oklahoma"	"40"	"2021"	"2021"	"5th month"	"05"	2067
	"Oklahoma"	"40"	"2021"	"2021"	"6th month"	"06"	1271
	"Oklahoma"	"40"	"2021"	"2021"	"7th month"	"07"	1050
	"Oklahoma"	"40"	"2021"	"2021"	"8th month"	"08"	710
	"Oklahoma"	"40"	"2021"	"2021"	"9th month"	"09"	238
	"Oklahoma"	"40"	"2021"	"2021"	"Unknown or Not Stated"	"99"	625
	"Oklahoma"	"40"	"2021"	"2021"	"Not Reported"	"98"	0
	"Oklahoma"	"40"	"2022"	"2022"	"No prenatal care"	"00"	1094
	"Oklahoma"	"40"	"2022"	"2022"	"1st month"	"01"	1964
	"Oklahoma"	"40"	"2022"	"2022"	"2nd month"	"02"	18362
	"Oklahoma"	"40"	"2022"	"2022"	"3rd month"	"03"	16406
	"Oklahoma"	"40"	"2022"	"2022"	"4th month"	"04"	4483
	"Oklahoma"	"40"	"2022"	"2022"	"5th month"	"05"	2073
	"Oklahoma"	"40"	"2022"	"2022"	"6th month"	"06"	1323
	"Oklahoma"	"40"	"2022"	"2022"	"7th month"	"07"	1016
	"Oklahoma"	"40"	"2022"	"2022"	"8th month"	"08"	755
	"Oklahoma"	"40"	"2022"	"2022"	"9th month"	"09"	275
	"Oklahoma"	"40"	"2022"	"2022"	"Unknown or Not Stated"	"99"	578
	"Oklahoma"	"40"	"2022"	"2022"	"Not Reported"	"98"	0
	"Oklahoma"	"40"	"2023"	"2023"	"No prenatal care"	"00"	866
	"Oklahoma"	"40"	"2023"	"2023"	"1st month"	"01"	1706
	"Oklahoma"	"40"	"2023"	"2023"	"2nd month"	"02"	17265
	"Oklahoma"	"40"	"2023"	"2023"	"3rd month"	"03"	17123
	"Oklahoma"	"40"	"2023"	"2023"	"4th month"	"04"	4847
	"Oklahoma"	"40"	"2023"	"2023"	"5th month"	"05"	2255
	"Oklahoma"	"40"	"2023"	"2023"	"6th month"	"06"	1291
	"Oklahoma"	"40"	"2023"	"2023"	"7th month"	"07"	980
	"Oklahoma"	"40"	"2023"	"2023"	"8th month"	"08"	708
	"Oklahoma"	"40"	"2023"	"2023"	"9th month"	"09"	257
	"Oklahoma"	"40"	"2023"	"2023"	"Unknown or Not Stated"	"99"	609
	"Oklahoma"	"40"	"2023"	"2023"	"Not Reported"	"98"	0
	"Pennsylvania"	"42"	"2010"	"2010"	"No prenatal care"	"00"	2280
	"Pennsylvania"	"42"	"2010"	"2010"	"1st month"	"01"	2714
	"Pennsylvania"	"42"	"2010"	"2010"	"2nd month"	"02"	39926
	"Pennsylvania"	"42"	"2010"	"2010"	"3rd month"	"03"	55275
	"Pennsylvania"	"42"	"2010"	"2010"	"4th month"	"04"	16365
	"Pennsylvania"	"42"	"2010"	"2010"	"5th month"	"05"	7832
	"Pennsylvania"	"42"	"2010"	"2010"	"6th month"	"06"	5004
	"Pennsylvania"	"42"	"2010"	"2010"	"7th month"	"07"	3544
	"Pennsylvania"	"42"	"2010"	"2010"	"8th month"	"08"	2436
	"Pennsylvania"	"42"	"2010"	"2010"	"9th month"	"09"	1033
	"Pennsylvania"	"42"	"2010"	"2010"	"10th month"	"10"	90
	"Pennsylvania"	"42"	"2010"	"2010"	"Unknown or Not Stated"	"99"	6822
	"Pennsylvania"	"42"	"2010"	"2010"	"Not Reported"	"98"	0
	"Pennsylvania"	"42"	"2011"	"2011"	"No prenatal care"	"00"	1997
	"Pennsylvania"	"42"	"2011"	"2011"	"1st month"	"01"	2431
	"Pennsylvania"	"42"	"2011"	"2011"	"2nd month"	"02"	40852
	"Pennsylvania"	"42"	"2011"	"2011"	"3rd month"	"03"	55378
	"Pennsylvania"	"42"	"2011"	"2011"	"4th month"	"04"	15998
	"Pennsylvania"	"42"	"2011"	"2011"	"5th month"	"05"	8010
	"Pennsylvania"	"42"	"2011"	"2011"	"6th month"	"06"	5030
	"Pennsylvania"	"42"	"2011"	"2011"	"7th month"	"07"	3379
	"Pennsylvania"	"42"	"2011"	"2011"	"8th month"	"08"	2451
	"Pennsylvania"	"42"	"2011"	"2011"	"9th month"	"09"	1080
	"Pennsylvania"	"42"	"2011"	"2011"	"10th month"	"10"	100
	"Pennsylvania"	"42"	"2011"	"2011"	"Unknown or Not Stated"	"99"	6472
	"Pennsylvania"	"42"	"2011"	"2011"	"Not Reported"	"98"	0
	"Pennsylvania"	"42"	"2012"	"2012"	"No prenatal care"	"00"	1818
	"Pennsylvania"	"42"	"2012"	"2012"	"1st month"	"01"	3007
	"Pennsylvania"	"42"	"2012"	"2012"	"2nd month"	"02"	41591
	"Pennsylvania"	"42"	"2012"	"2012"	"3rd month"	"03"	54279
	"Pennsylvania"	"42"	"2012"	"2012"	"4th month"	"04"	15597
	"Pennsylvania"	"42"	"2012"	"2012"	"5th month"	"05"	7784
	"Pennsylvania"	"42"	"2012"	"2012"	"6th month"	"06"	4918
	"Pennsylvania"	"42"	"2012"	"2012"	"7th month"	"07"	3371
	"Pennsylvania"	"42"	"2012"	"2012"	"8th month"	"08"	2355
	"Pennsylvania"	"42"	"2012"	"2012"	"9th month"	"09"	1015
	"Pennsylvania"	"42"	"2012"	"2012"	"10th month"	"10"	98
	"Pennsylvania"	"42"	"2012"	"2012"	"Unknown or Not Stated"	"99"	6681
	"Pennsylvania"	"42"	"2012"	"2012"	"Not Reported"	"98"	0
	"Pennsylvania"	"42"	"2013"	"2013"	"No prenatal care"	"00"	2068
	"Pennsylvania"	"42"	"2013"	"2013"	"1st month"	"01"	3193
	"Pennsylvania"	"42"	"2013"	"2013"	"2nd month"	"02"	41769
	"Pennsylvania"	"42"	"2013"	"2013"	"3rd month"	"03"	52219
	"Pennsylvania"	"42"	"2013"	"2013"	"4th month"	"04"	15138
	"Pennsylvania"	"42"	"2013"	"2013"	"5th month"	"05"	7480
	"Pennsylvania"	"42"	"2013"	"2013"	"6th month"	"06"	4544
	"Pennsylvania"	"42"	"2013"	"2013"	"7th month"	"07"	3331
	"Pennsylvania"	"42"	"2013"	"2013"	"8th month"	"08"	2436
	"Pennsylvania"	"42"	"2013"	"2013"	"9th month"	"09"	1126
	"Pennsylvania"	"42"	"2013"	"2013"	"10th month"	"10"	127
	"Pennsylvania"	"42"	"2013"	"2013"	"Unknown or Not Stated"	"99"	7490
	"Pennsylvania"	"42"	"2013"	"2013"	"Not Reported"	"98"	0
	"Pennsylvania"	"42"	"2014"	"2014"	"No prenatal care"	"00"	2431
	"Pennsylvania"	"42"	"2014"	"2014"	"1st month"	"01"	3565
	"Pennsylvania"	"42"	"2014"	"2014"	"2nd month"	"02"	53542
	"Pennsylvania"	"42"	"2014"	"2014"	"3rd month"	"03"	45915
	"Pennsylvania"	"42"	"2014"	"2014"	"4th month"	"04"	13010
	"Pennsylvania"	"42"	"2014"	"2014"	"5th month"	"05"	6841
	"Pennsylvania"	"42"	"2014"	"2014"	"6th month"	"06"	4517
	"Pennsylvania"	"42"	"2014"	"2014"	"7th month"	"07"	3387
	"Pennsylvania"	"42"	"2014"	"2014"	"8th month"	"08"	2377
	"Pennsylvania"	"42"	"2014"	"2014"	"9th month"	"09"	770
	"Pennsylvania"	"42"	"2014"	"2014"	"10th month"	"10"	10
	"Pennsylvania"	"42"	"2014"	"2014"	"Unknown or Not Stated"	"99"	5903
	"Pennsylvania"	"42"	"2014"	"2014"	"Not Reported"	"98"	0
	"Pennsylvania"	"42"	"2015"	"2015"	"No prenatal care"	"00"	2164
	"Pennsylvania"	"42"	"2015"	"2015"	"1st month"	"01"	3467
	"Pennsylvania"	"42"	"2015"	"2015"	"2nd month"	"02"	52064
	"Pennsylvania"	"42"	"2015"	"2015"	"3rd month"	"03"	46383
	"Pennsylvania"	"42"	"2015"	"2015"	"4th month"	"04"	12936
	"Pennsylvania"	"42"	"2015"	"2015"	"5th month"	"05"	6997
	"Pennsylvania"	"42"	"2015"	"2015"	"6th month"	"06"	4498
	"Pennsylvania"	"42"	"2015"	"2015"	"7th month"	"07"	3483
	"Pennsylvania"	"42"	"2015"	"2015"	"8th month"	"08"	2498
	"Pennsylvania"	"42"	"2015"	"2015"	"9th month"	"09"	822
	"Pennsylvania"	"42"	"2015"	"2015"	"10th month"	"10"	12
	"Pennsylvania"	"42"	"2015"	"2015"	"Unknown or Not Stated"	"99"	5723
	"Pennsylvania"	"42"	"2015"	"2015"	"Not Reported"	"98"	0
	"Pennsylvania"	"42"	"2016"	"2016"	"No prenatal care"	"00"	2090
	"Pennsylvania"	"42"	"2016"	"2016"	"1st month"	"01"	4044
	"Pennsylvania"	"42"	"2016"	"2016"	"2nd month"	"02"	54561
	"Pennsylvania"	"42"	"2016"	"2016"	"3rd month"	"03"	46087
	"Pennsylvania"	"42"	"2016"	"2016"	"4th month"	"04"	12104
	"Pennsylvania"	"42"	"2016"	"2016"	"5th month"	"05"	6346
	"Pennsylvania"	"42"	"2016"	"2016"	"6th month"	"06"	3850
	"Pennsylvania"	"42"	"2016"	"2016"	"7th month"	"07"	3135
	"Pennsylvania"	"42"	"2016"	"2016"	"8th month"	"08"	2275
	"Pennsylvania"	"42"	"2016"	"2016"	"9th month"	"09"	914
	"Pennsylvania"	"42"	"2016"	"2016"	"10th month"	"10"	23
	"Pennsylvania"	"42"	"2016"	"2016"	"Unknown or Not Stated"	"99"	3980
	"Pennsylvania"	"42"	"2016"	"2016"	"Not Reported"	"98"	0
	"Pennsylvania"	"42"	"2017"	"2017"	"No prenatal care"	"00"	2189
	"Pennsylvania"	"42"	"2017"	"2017"	"1st month"	"01"	4171
	"Pennsylvania"	"42"	"2017"	"2017"	"2nd month"	"02"	53066
	"Pennsylvania"	"42"	"2017"	"2017"	"3rd month"	"03"	45958
	"Pennsylvania"	"42"	"2017"	"2017"	"4th month"	"04"	11814
	"Pennsylvania"	"42"	"2017"	"2017"	"5th month"	"05"	6281
	"Pennsylvania"	"42"	"2017"	"2017"	"6th month"	"06"	3933
	"Pennsylvania"	"42"	"2017"	"2017"	"7th month"	"07"	3123
	"Pennsylvania"	"42"	"2017"	"2017"	"8th month"	"08"	2406
	"Pennsylvania"	"42"	"2017"	"2017"	"9th month"	"09"	1140
	"Pennsylvania"	"42"	"2017"	"2017"	"10th month"	"10"	34
	"Pennsylvania"	"42"	"2017"	"2017"	"Unknown or Not Stated"	"99"	3630
	"Pennsylvania"	"42"	"2017"	"2017"	"Not Reported"	"98"	0
	"Pennsylvania"	"42"	"2018"	"2018"	"No prenatal care"	"00"	2324
	"Pennsylvania"	"42"	"2018"	"2018"	"1st month"	"01"	4246
	"Pennsylvania"	"42"	"2018"	"2018"	"2nd month"	"02"	51106
	"Pennsylvania"	"42"	"2018"	"2018"	"3rd month"	"03"	46493
	"Pennsylvania"	"42"	"2018"	"2018"	"4th month"	"04"	11075
	"Pennsylvania"	"42"	"2018"	"2018"	"5th month"	"05"	6194
	"Pennsylvania"	"42"	"2018"	"2018"	"6th month"	"06"	3941
	"Pennsylvania"	"42"	"2018"	"2018"	"7th month"	"07"	2967
	"Pennsylvania"	"42"	"2018"	"2018"	"8th month"	"08"	2221
	"Pennsylvania"	"42"	"2018"	"2018"	"9th month"	"09"	858
	"Pennsylvania"	"42"	"2018"	"2018"	"10th month"	"10"	22
	"Pennsylvania"	"42"	"2018"	"2018"	"Unknown or Not Stated"	"99"	4226
	"Pennsylvania"	"42"	"2018"	"2018"	"Not Reported"	"98"	0
	"Pennsylvania"	"42"	"2019"	"2019"	"No prenatal care"	"00"	2669
	"Pennsylvania"	"42"	"2019"	"2019"	"1st month"	"01"	5743
	"Pennsylvania"	"42"	"2019"	"2019"	"2nd month"	"02"	51294
	"Pennsylvania"	"42"	"2019"	"2019"	"3rd month"	"03"	44145
	"Pennsylvania"	"42"	"2019"	"2019"	"4th month"	"04"	10613
	"Pennsylvania"	"42"	"2019"	"2019"	"5th month"	"05"	5673
	"Pennsylvania"	"42"	"2019"	"2019"	"6th month"	"06"	3666
	"Pennsylvania"	"42"	"2019"	"2019"	"7th month"	"07"	2952
	"Pennsylvania"	"42"	"2019"	"2019"	"8th month"	"08"	2376
	"Pennsylvania"	"42"	"2019"	"2019"	"9th month"	"09"	912
	"Pennsylvania"	"42"	"2019"	"2019"	"10th month"	"10"	24
	"Pennsylvania"	"42"	"2019"	"2019"	"Unknown or Not Stated"	"99"	4163
	"Pennsylvania"	"42"	"2019"	"2019"	"Not Reported"	"98"	0
	"Pennsylvania"	"42"	"2020"	"2020"	"No prenatal care"	"00"	2263
	"Pennsylvania"	"42"	"2020"	"2020"	"1st month"	"01"	4275
	"Pennsylvania"	"42"	"2020"	"2020"	"2nd month"	"02"	48460
	"Pennsylvania"	"42"	"2020"	"2020"	"3rd month"	"03"	45000
	"Pennsylvania"	"42"	"2020"	"2020"	"4th month"	"04"	10740
	"Pennsylvania"	"42"	"2020"	"2020"	"5th month"	"05"	5911
	"Pennsylvania"	"42"	"2020"	"2020"	"6th month"	"06"	3582
	"Pennsylvania"	"42"	"2020"	"2020"	"7th month"	"07"	2768
	"Pennsylvania"	"42"	"2020"	"2020"	"8th month"	"08"	2220
	"Pennsylvania"	"42"	"2020"	"2020"	"9th month"	"09"	900
	"Pennsylvania"	"42"	"2020"	"2020"	"10th month"	"10"	11
	"Pennsylvania"	"42"	"2020"	"2020"	"Unknown or Not Stated"	"99"	4563
	"Pennsylvania"	"42"	"2020"	"2020"	"Not Reported"	"98"	0
	"Pennsylvania"	"42"	"2021"	"2021"	"No prenatal care"	"00"	2749
	"Pennsylvania"	"42"	"2021"	"2021"	"1st month"	"01"	2130
	"Pennsylvania"	"42"	"2021"	"2021"	"2nd month"	"02"	48419
	"Pennsylvania"	"42"	"2021"	"2021"	"3rd month"	"03"	48856
	"Pennsylvania"	"42"	"2021"	"2021"	"4th month"	"04"	10849
	"Pennsylvania"	"42"	"2021"	"2021"	"5th month"	"05"	5700
	"Pennsylvania"	"42"	"2021"	"2021"	"6th month"	"06"	3351
	"Pennsylvania"	"42"	"2021"	"2021"	"7th month"	"07"	2720
	"Pennsylvania"	"42"	"2021"	"2021"	"8th month"	"08"	2114
	"Pennsylvania"	"42"	"2021"	"2021"	"9th month"	"09"	832
	"Pennsylvania"	"42"	"2021"	"2021"	"10th month"	"10"	19
	"Pennsylvania"	"42"	"2021"	"2021"	"Unknown or Not Stated"	"99"	4883
	"Pennsylvania"	"42"	"2021"	"2021"	"Not Reported"	"98"	0
	"Pennsylvania"	"42"	"2022"	"2022"	"No prenatal care"	"00"	2658
	"Pennsylvania"	"42"	"2022"	"2022"	"1st month"	"01"	1997
	"Pennsylvania"	"42"	"2022"	"2022"	"2nd month"	"02"	47730
	"Pennsylvania"	"42"	"2022"	"2022"	"3rd month"	"03"	48352
	"Pennsylvania"	"42"	"2022"	"2022"	"4th month"	"04"	10922
	"Pennsylvania"	"42"	"2022"	"2022"	"5th month"	"05"	5759
	"Pennsylvania"	"42"	"2022"	"2022"	"6th month"	"06"	3470
	"Pennsylvania"	"42"	"2022"	"2022"	"7th month"	"07"	2783
	"Pennsylvania"	"42"	"2022"	"2022"	"8th month"	"08"	2244
	"Pennsylvania"	"42"	"2022"	"2022"	"9th month"	"09"	980
	"Pennsylvania"	"42"	"2022"	"2022"	"10th month"	"10"	15
	"Pennsylvania"	"42"	"2022"	"2022"	"Unknown or Not Stated"	"99"	3342
	"Pennsylvania"	"42"	"2022"	"2022"	"Not Reported"	"98"	0
	"Pennsylvania"	"42"	"2023"	"2023"	"No prenatal care"	"00"	2285
	"Pennsylvania"	"42"	"2023"	"2023"	"1st month"	"01"	1857
	"Pennsylvania"	"42"	"2023"	"2023"	"2nd month"	"02"	45934
	"Pennsylvania"	"42"	"2023"	"2023"	"3rd month"	"03"	46969
	"Pennsylvania"	"42"	"2023"	"2023"	"4th month"	"04"	11129
	"Pennsylvania"	"42"	"2023"	"2023"	"5th month"	"05"	5640
	"Pennsylvania"	"42"	"2023"	"2023"	"6th month"	"06"	3544
	"Pennsylvania"	"42"	"2023"	"2023"	"7th month"	"07"	2913
	"Pennsylvania"	"42"	"2023"	"2023"	"8th month"	"08"	2406
	"Pennsylvania"	"42"	"2023"	"2023"	"9th month"	"09"	1141
	"Pennsylvania"	"42"	"2023"	"2023"	"10th month"	"10"	26
	"Pennsylvania"	"42"	"2023"	"2023"	"Unknown or Not Stated"	"99"	3107
	"Pennsylvania"	"42"	"2023"	"2023"	"Not Reported"	"98"	0
	"South Carolina"	"45"	"2010"	"2010"	"No prenatal care"	"00"	653
	"South Carolina"	"45"	"2010"	"2010"	"1st month"	"01"	1777
	"South Carolina"	"45"	"2010"	"2010"	"2nd month"	"02"	19111
	"South Carolina"	"45"	"2010"	"2010"	"3rd month"	"03"	18464
	"South Carolina"	"45"	"2010"	"2010"	"4th month"	"04"	6905
	"South Carolina"	"45"	"2010"	"2010"	"5th month"	"05"	3655
	"South Carolina"	"45"	"2010"	"2010"	"6th month"	"06"	2413
	"South Carolina"	"45"	"2010"	"2010"	"7th month"	"07"	1691
	"South Carolina"	"45"	"2010"	"2010"	"8th month"	"08"	1150
	"South Carolina"	"45"	"2010"	"2010"	"9th month"	"09"	555
	"South Carolina"	"45"	"2010"	"2010"	"10th month"	"10"	59
	"South Carolina"	"45"	"2010"	"2010"	"Unknown or Not Stated"	"99"	1909
	"South Carolina"	"45"	"2010"	"2010"	"Not Reported"	"98"	0
	"South Carolina"	"45"	"2011"	"2011"	"No prenatal care"	"00"	626
	"South Carolina"	"45"	"2011"	"2011"	"1st month"	"01"	1912
	"South Carolina"	"45"	"2011"	"2011"	"2nd month"	"02"	19144
	"South Carolina"	"45"	"2011"	"2011"	"3rd month"	"03"	18620
	"South Carolina"	"45"	"2011"	"2011"	"4th month"	"04"	7172
	"South Carolina"	"45"	"2011"	"2011"	"5th month"	"05"	3735
	"South Carolina"	"45"	"2011"	"2011"	"6th month"	"06"	2314
	"South Carolina"	"45"	"2011"	"2011"	"7th month"	"07"	1621
	"South Carolina"	"45"	"2011"	"2011"	"8th month"	"08"	1226
	"South Carolina"	"45"	"2011"	"2011"	"9th month"	"09"	519
	"South Carolina"	"45"	"2011"	"2011"	"10th month"	"10"	90
	"South Carolina"	"45"	"2011"	"2011"	"Unknown or Not Stated"	"99"	414
	"South Carolina"	"45"	"2011"	"2011"	"Not Reported"	"98"	0
	"South Carolina"	"45"	"2012"	"2012"	"No prenatal care"	"00"	586
	"South Carolina"	"45"	"2012"	"2012"	"1st month"	"01"	1782
	"South Carolina"	"45"	"2012"	"2012"	"2nd month"	"02"	18666
	"South Carolina"	"45"	"2012"	"2012"	"3rd month"	"03"	19093
	"South Carolina"	"45"	"2012"	"2012"	"4th month"	"04"	7262
	"South Carolina"	"45"	"2012"	"2012"	"5th month"	"05"	3679
	"South Carolina"	"45"	"2012"	"2012"	"6th month"	"06"	2376
	"South Carolina"	"45"	"2012"	"2012"	"7th month"	"07"	1599
	"South Carolina"	"45"	"2012"	"2012"	"8th month"	"08"	1124
	"South Carolina"	"45"	"2012"	"2012"	"9th month"	"09"	559
	"South Carolina"	"45"	"2012"	"2012"	"10th month"	"10"	81
	"South Carolina"	"45"	"2012"	"2012"	"Unknown or Not Stated"	"99"	348
	"South Carolina"	"45"	"2012"	"2012"	"Not Reported"	"98"	0
	"South Carolina"	"45"	"2013"	"2013"	"No prenatal care"	"00"	584
	"South Carolina"	"45"	"2013"	"2013"	"1st month"	"01"	1644
	"South Carolina"	"45"	"2013"	"2013"	"2nd month"	"02"	18067
	"South Carolina"	"45"	"2013"	"2013"	"3rd month"	"03"	18877
	"South Carolina"	"45"	"2013"	"2013"	"4th month"	"04"	7458
	"South Carolina"	"45"	"2013"	"2013"	"5th month"	"05"	3781
	"South Carolina"	"45"	"2013"	"2013"	"6th month"	"06"	2362
	"South Carolina"	"45"	"2013"	"2013"	"7th month"	"07"	1667
	"South Carolina"	"45"	"2013"	"2013"	"8th month"	"08"	1158
	"South Carolina"	"45"	"2013"	"2013"	"9th month"	"09"	538
	"South Carolina"	"45"	"2013"	"2013"	"10th month"	"10"	66
	"South Carolina"	"45"	"2013"	"2013"	"Unknown or Not Stated"	"99"	593
	"South Carolina"	"45"	"2013"	"2013"	"Not Reported"	"98"	0
	"South Carolina"	"45"	"2014"	"2014"	"No prenatal care"	"00"	642
	"South Carolina"	"45"	"2014"	"2014"	"1st month"	"01"	1989
	"South Carolina"	"45"	"2014"	"2014"	"2nd month"	"02"	21462
	"South Carolina"	"45"	"2014"	"2014"	"3rd month"	"03"	17730
	"South Carolina"	"45"	"2014"	"2014"	"4th month"	"04"	6357
	"South Carolina"	"45"	"2014"	"2014"	"5th month"	"05"	3663
	"South Carolina"	"45"	"2014"	"2014"	"6th month"	"06"	2270
	"South Carolina"	"45"	"2014"	"2014"	"7th month"	"07"	1660
	"South Carolina"	"45"	"2014"	"2014"	"8th month"	"08"	1153
	"South Carolina"	"45"	"2014"	"2014"	"9th month"	"09"	379
	"South Carolina"	"45"	"2014"	"2014"	"Unknown or Not Stated"	"99"	319
	"South Carolina"	"45"	"2014"	"2014"	"Not Reported"	"98"	0
	"South Carolina"	"45"	"2015"	"2015"	"No prenatal care"	"00"	812
	"South Carolina"	"45"	"2015"	"2015"	"1st month"	"01"	2013
	"South Carolina"	"45"	"2015"	"2015"	"2nd month"	"02"	20925
	"South Carolina"	"45"	"2015"	"2015"	"3rd month"	"03"	18313
	"South Carolina"	"45"	"2015"	"2015"	"4th month"	"04"	6584
	"South Carolina"	"45"	"2015"	"2015"	"5th month"	"05"	3624
	"South Carolina"	"45"	"2015"	"2015"	"6th month"	"06"	2282
	"South Carolina"	"45"	"2015"	"2015"	"7th month"	"07"	1756
	"South Carolina"	"45"	"2015"	"2015"	"8th month"	"08"	1217
	"South Carolina"	"45"	"2015"	"2015"	"9th month"	"09"	433
	"South Carolina"	"45"	"2015"	"2015"	"10th month"	"10"	10
	"South Carolina"	"45"	"2015"	"2015"	"Unknown or Not Stated"	"99"	170
	"South Carolina"	"45"	"2015"	"2015"	"Not Reported"	"98"	0
	"South Carolina"	"45"	"2016"	"2016"	"No prenatal care"	"00"	876
	"South Carolina"	"45"	"2016"	"2016"	"1st month"	"01"	1965
	"South Carolina"	"45"	"2016"	"2016"	"2nd month"	"02"	20530
	"South Carolina"	"45"	"2016"	"2016"	"3rd month"	"03"	18730
	"South Carolina"	"45"	"2016"	"2016"	"4th month"	"04"	6440
	"South Carolina"	"45"	"2016"	"2016"	"5th month"	"05"	3362
	"South Carolina"	"45"	"2016"	"2016"	"6th month"	"06"	2081
	"South Carolina"	"45"	"2016"	"2016"	"7th month"	"07"	1683
	"South Carolina"	"45"	"2016"	"2016"	"8th month"	"08"	1144
	"South Carolina"	"45"	"2016"	"2016"	"9th month"	"09"	411
	"South Carolina"	"45"	"2016"	"2016"	"Unknown or Not Stated"	"99"	114
	"South Carolina"	"45"	"2016"	"2016"	"Not Reported"	"98"	0
	"South Carolina"	"45"	"2017"	"2017"	"No prenatal care"	"00"	919
	"South Carolina"	"45"	"2017"	"2017"	"1st month"	"01"	1690
	"South Carolina"	"45"	"2017"	"2017"	"2nd month"	"02"	21171
	"South Carolina"	"45"	"2017"	"2017"	"3rd month"	"03"	18818
	"South Carolina"	"45"	"2017"	"2017"	"4th month"	"04"	6206
	"South Carolina"	"45"	"2017"	"2017"	"5th month"	"05"	3376
	"South Carolina"	"45"	"2017"	"2017"	"6th month"	"06"	1897
	"South Carolina"	"45"	"2017"	"2017"	"7th month"	"07"	1438
	"South Carolina"	"45"	"2017"	"2017"	"8th month"	"08"	1046
	"South Carolina"	"45"	"2017"	"2017"	"9th month"	"09"	360
	"South Carolina"	"45"	"2017"	"2017"	"Unknown or Not Stated"	"99"	106
	"South Carolina"	"45"	"2017"	"2017"	"Not Reported"	"98"	0
	"South Carolina"	"45"	"2018"	"2018"	"No prenatal care"	"00"	1202
	"South Carolina"	"45"	"2018"	"2018"	"1st month"	"01"	1728
	"South Carolina"	"45"	"2018"	"2018"	"2nd month"	"02"	22474
	"South Carolina"	"45"	"2018"	"2018"	"3rd month"	"03"	17819
	"South Carolina"	"45"	"2018"	"2018"	"4th month"	"04"	5522
	"South Carolina"	"45"	"2018"	"2018"	"5th month"	"05"	3080
	"South Carolina"	"45"	"2018"	"2018"	"6th month"	"06"	1883
	"South Carolina"	"45"	"2018"	"2018"	"7th month"	"07"	1424
	"South Carolina"	"45"	"2018"	"2018"	"8th month"	"08"	1015
	"South Carolina"	"45"	"2018"	"2018"	"9th month"	"09"	410
	"South Carolina"	"45"	"2018"	"2018"	"Unknown or Not Stated"	"99"	111
	"South Carolina"	"45"	"2018"	"2018"	"Not Reported"	"98"	0
	"South Carolina"	"45"	"2019"	"2019"	"No prenatal care"	"00"	1032
	"South Carolina"	"45"	"2019"	"2019"	"1st month"	"01"	2192
	"South Carolina"	"45"	"2019"	"2019"	"2nd month"	"02"	23397
	"South Carolina"	"45"	"2019"	"2019"	"3rd month"	"03"	17528
	"South Carolina"	"45"	"2019"	"2019"	"4th month"	"04"	5197
	"South Carolina"	"45"	"2019"	"2019"	"5th month"	"05"	3061
	"South Carolina"	"45"	"2019"	"2019"	"6th month"	"06"	1796
	"South Carolina"	"45"	"2019"	"2019"	"7th month"	"07"	1368
	"South Carolina"	"45"	"2019"	"2019"	"8th month"	"08"	955
	"South Carolina"	"45"	"2019"	"2019"	"9th month"	"09"	338
	"South Carolina"	"45"	"2019"	"2019"	"Unknown or Not Stated"	"99"	170
	"South Carolina"	"45"	"2019"	"2019"	"Not Reported"	"98"	0
	"South Carolina"	"45"	"2020"	"2020"	"No prenatal care"	"00"	1142
	"South Carolina"	"45"	"2020"	"2020"	"1st month"	"01"	1574
	"South Carolina"	"45"	"2020"	"2020"	"2nd month"	"02"	23260
	"South Carolina"	"45"	"2020"	"2020"	"3rd month"	"03"	17460
	"South Carolina"	"45"	"2020"	"2020"	"4th month"	"04"	4834
	"South Carolina"	"45"	"2020"	"2020"	"5th month"	"05"	2853
	"South Carolina"	"45"	"2020"	"2020"	"6th month"	"06"	1751
	"South Carolina"	"45"	"2020"	"2020"	"7th month"	"07"	1362
	"South Carolina"	"45"	"2020"	"2020"	"8th month"	"08"	963
	"South Carolina"	"45"	"2020"	"2020"	"9th month"	"09"	370
	"South Carolina"	"45"	"2020"	"2020"	"Unknown or Not Stated"	"99"	132
	"South Carolina"	"45"	"2020"	"2020"	"Not Reported"	"98"	0
	"South Carolina"	"45"	"2021"	"2021"	"No prenatal care"	"00"	1910
